Number of hit	Text ID	Context before	Query item	Context after	Tagged context before	Tagged query item	Tagged context after	Activity description	Selected characterisations of conversation type	Transcription conventions used	Sample release inclusion	List of speaker IDs	Number of speakers	Recording date	Recording length	Recording location	Recording period	Year of recording	Inter-speaker relationship	Topics covered	Transcriber	URL	Match-begin corpus position	Match-end corpus position
159	S7S2	we were n't getting pissed we --UNCLEARWORD we were drinking but we were n't really getting pissed like and we	were sat	at the top of the field and so we were facing this way and on your right-hand side is a	we_PPIS2 were_VBDR n't_XX getting_VVG pissed_JJ we_PPIS2 --UNCLEARWORD_FU we_PPIS2 were_VBDR drinking_VVG but_CCB we_PPIS2 were_VBDR n't_XX really_RR getting_VVG pissed_JJ like_RR and_CC we_PPIS2	were_VBDR sat_VVN	at_II the_AT top_NN1 of_IO the_AT field_NN1 and_CC so_RR we_PPIS2 were_VBDR facing_VVG this_DD1 way_NN1 and_CC on_II your_APPGE right-hand_JJ side_NN1 is_VBZ a_AT1	Friends chatting about general stuff	Discussing, explaining, inquiring	Revised	Texts within Sample release	S0202 S0208	2	2014-09-09	0:23:40	France	2014 Q3	2014	Close family, partners, very close friends	Sport, uni, work, bands	T18	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=158	2501777	2501778
160	S7SU	really fucked because I do n't know them I know --ANONnameM I speak to --ANONnameM a lot hmm and he	was sat	with them which is the link between m- me and him via someone else and I said I passed --ANONnameM	really_RR fucked_VVN because_CS I_PPIS1 do_VD0 n't_XX know_VVI them_PPHO2 I_PPIS1 know_VV0 --ANONnameM_NP1 I_PPIS1 speak_VV0 to_II --ANONnameM_NP1 a_RR21 lot_RR22 hmm_UH and_CC he_PPHS1	was_VBDZ sat_VVN	with_IW them_PPHO2 which_DDQ is_VBZ the_AT link_NN1 between_II m-_FU me_PPIO1 and_CC him_PPHO1 via_II someone_PN1 else_RR and_CC I_PPIS1 said_VVD I_PPIS1 passed_VVD --ANONnameM_NP1	Friends eating dinner, chatting.	Discussing, explaining, inquiring, complaining, advising, anecdote telling, making arrangements 	Original	Texts within Sample release	S0041 S0046 S0084	3	2012-03-04	2:04:38	ANON’s home, Cambridge	2012 Q1	2012	Friends, wider family circle	Food, relationships	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=159	2525679	2525680
161	S7SZ	no erm cos I did n't even know that was her brother at the time I I you st- you	're standing	there and you 're kind of putting two and two together and everything 's coming yeah together and I was	no_UH erm_UH cos_CS I_PPIS1 did_VDD n't_XX even_RR know_VVI that_DD1 was_VBDZ her_APPGE brother_NN1 at_II the_AT time_NNT1 I_PPIS1 I_PPIS1 you_PPY st-_FU you_PPY	're_VBR standing_VVG	there_RL and_CC you_PPY 're_VBR kind_NN1 of_IO putting_VVG two_MC and_CC two_MC together_RL and_CC everything_PN1 's_VBZ coming_VVG yeah_UH together_RL and_CC I_PPIS1 was_VBDZ	Two acquaintances having a cup of coffee. 	Discussing, explaining, inquiring, complaining, anecdote telling	Revised	Texts not in Sample release	S0262 S0300	2	2014-10-14	1:26:00	At ANON's home in Harston, Cambridgeshire. 	2014 Q4	2014	Acquaintances	Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition. 	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=160	2548406	2548407
162	S7SZ	n't think apart from that I did n't see her cry or look sad at a- even when the coffin	was sitting	there in front of you outside in the car still hearse still you know there 's me going ah you	n't_XX think_VVI apart_II21 from_II22 that_CST I_PPIS1 did_VDD n't_XX see_VVI her_APPGE cry_NN1 or_CC look_VV0 sad_JJ at_II a-_FU even_CS21 when_CS22 the_AT coffin_NN1	was_VBDZ sitting_VVG	there_RL in_II31 front_II32 of_II33 you_PPY outside_RL in_II the_AT car_NN1 still_RR hearse_VV0 still_RR you_PPY know_VV0 there_EX 's_VBZ me_PPIO1 going_VVG ah_UH you_PPY	Two acquaintances having a cup of coffee. 	Discussing, explaining, inquiring, complaining, anecdote telling	Revised	Texts not in Sample release	S0262 S0300	2	2014-10-14	1:26:00	At ANON's home in Harston, Cambridgeshire. 	2014 Q4	2014	Acquaintances	Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition. 	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=161	2555576	2555577
163	S7SZ	conve- like say for example today if I was to walk in and both the girls were there if they	were sitting	there having a proper conversation yeah then I would ignore them yeah but if I was to walk in and	conve-_FU like_RR say_VV0 for_REX21 example_REX22 today_RT if_CS I_PPIS1 was_VBDZ to_TO walk_VVI in_RP and_CC both_DB2 the_AT girls_NN2 were_VBDR there_RL if_CS they_PPHS2	were_VBDR sitting_VVG	there_RL having_VHG a_AT1 proper_JJ conversation_NN1 yeah_UH then_RT I_PPIS1 would_VM ignore_VVI them_PPHO2 yeah_UH but_CCB if_CS I_PPIS1 was_VBDZ to_TO walk_VVI in_RP and_CC	Two acquaintances having a cup of coffee. 	Discussing, explaining, inquiring, complaining, anecdote telling	Revised	Texts not in Sample release	S0262 S0300	2	2014-10-14	1:26:00	At ANON's home in Harston, Cambridgeshire. 	2014 Q4	2014	Acquaintances	Hospital appointments and medical procedures, death in family, funeral arrangements, dealing with death and grief, family members expressing emotions in the nuclear family, family relationships, family members’ and friends’ body weight and image; diets; nutrition. 	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=162	2560779	2560780
164	S7WY	awkward one time when you were n't at school she came and sat next to me in French and --ANONnameF	was sitting	in the seat sort of so it was our like you know our little front table ? and then the	awkward_JJ one_MC1 time_NNT1 when_RRQ you_PPY were_VBDR n't_XX at_II school_NN1 she_PPHS1 came_VVD and_CC sat_VVD next_II21 to_II22 me_PPIO1 in_II French_NN1 and_CC --ANONnameF_NP1	was_VBDZ sitting_VVG	in_II the_AT seat_NN1 sort_RR21 of_RR22 so_RR it_PPH1 was_VBDZ our_APPGE like_JJ you_PPY know_VV0 our_APPGE little_JJ front_NN1 table_NN1 ?_YQUE and_CC then_RT the_AT	Friends talking about school	Discussing, explaining, Inquiring, complaining, advising, announcing, anecdote telling	Revised	Texts within Sample release	S0324 S0325	2	2015-05-13	0:32:00	ANON's home, Linton	2015 Q2	2015	Close family, partners, very close friends	School, maths, a mock trial competition we do for school, Sailing, Drama, Next year and GCSE, People, Music	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=163	2613338	2613339
165	S7WY	our little front table ? and then the yeah table in the corner ? it was like there and --ANONnameF	was sitting	there and --ANONnameF and me were sitting here why did n't she just because why did n't she sit with	our_APPGE little_JJ front_NN1 table_NN1 ?_YQUE and_CC then_RT the_AT yeah_UH table_NN1 in_II the_AT corner_NN1 ?_YQUE it_PPH1 was_VBDZ like_II there_RL and_CC --ANONnameF_NP1	was_VBDZ sitting_VVG	there_RL and_CC --ANONnameF_NP1 and_CC me_PPIO1 were_VBDR sitting_VVG here_RL why_RRQ did_VDD n't_XX she_PPHS1 just_RR because_CS why_RRQ did_VDD n't_XX she_PPHS1 sit_VVI with_IW	Friends talking about school	Discussing, explaining, Inquiring, complaining, advising, announcing, anecdote telling	Revised	Texts within Sample release	S0324 S0325	2	2015-05-13	0:32:00	ANON's home, Linton	2015 Q2	2015	Close family, partners, very close friends	School, maths, a mock trial competition we do for school, Sailing, Drama, Next year and GCSE, People, Music	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=164	2613372	2613373
166	S7WY	the yeah table in the corner ? it was like there and --ANONnameF was sitting there and --ANONnameF and me	were sitting	here why did n't she just because why did n't she sit with --ANONnameF ? be- oh well because basically	the_AT yeah_UH table_NN1 in_II the_AT corner_NN1 ?_YQUE it_PPH1 was_VBDZ like_II there_RL and_CC --ANONnameF_NP1 was_VBDZ sitting_VVG there_RL and_CC --ANONnameF_NP1 and_CC me_PPIO1	were_VBDR sitting_VVG	here_RL why_RRQ did_VDD n't_XX she_PPHS1 just_RR because_CS why_RRQ did_VDD n't_XX she_PPHS1 sit_VVI with_IW --ANONnameF_NP1 ?_YQUE be-_FU oh_UH well_RR because_CS basically_RR	Friends talking about school	Discussing, explaining, Inquiring, complaining, advising, announcing, anecdote telling	Revised	Texts within Sample release	S0324 S0325	2	2015-05-13	0:32:00	ANON's home, Linton	2015 Q2	2015	Close family, partners, very close friends	School, maths, a mock trial competition we do for school, Sailing, Drama, Next year and GCSE, People, Music	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=165	2613379	2613380
167	S85D	was in the roof loft going I ca n't even remember it do you not remember The Conjuring ? we	were sitting	there watching it and we 're like she was like the woman in the house they went to a house	was_VBDZ in_II the_AT roof_NN1 loft_NN1 going_VVG I_PPIS1 ca_VM n't_XX even_RR remember_VVI it_PPH1 do_VD0 you_PPY not_XX remember_VVI The_AT Conjuring_NN1 ?_YQUE we_PPIS2	were_VBDR sitting_VVG	there_RL watching_VVG it_PPH1 and_CC we_PPIS2 're_VBR like_RR she_PPHS1 was_VBDZ like_II the_AT woman_NN1 in_II the_AT house_NN1 they_PPHS2 went_VVD to_II a_AT1 house_NN1	Dinner with ANON and ANON	Discussing, explaining, inquiring, complaining, advising, requesting, anecdote telling, apologizing, telling jokes	Revised	Texts not in Sample release	S0336 S0337 S0344 S0345	4	2014-10-30	1:02:25	At home	2014 Q4	2014	Close family, partners, very close friends	mobile apps, scary movies, friends, food, boys, holidays	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=166	2645766	2645767
168	S85D	pervy I think he deliberately opened the door he knew you were there hang on if --ANONnameF saw you she	was sat	on doing her makeup on the floor she did n't see me oh no cos I ca n't imagine it	pervy_JJ I_PPIS1 think_VV0 he_PPHS1 deliberately_RR opened_VVD the_AT door_NN1 he_PPHS1 knew_VVD you_PPY were_VBDR there_RL hang_VV0 on_RP if_CS --ANONnameF_NP1 saw_VVD you_PPY she_PPHS1	was_VBDZ sat_VVN	on_II doing_VDG her_APPGE makeup_NN1 on_II the_AT floor_NN1 she_PPHS1 did_VDD n't_XX see_VVI me_PPIO1 oh_UH no_UH cos_CS I_PPIS1 ca_VM n't_XX imagine_VVI it_PPH1	Dinner with ANON and ANON	Discussing, explaining, inquiring, complaining, advising, requesting, anecdote telling, apologizing, telling jokes	Revised	Texts not in Sample release	S0336 S0337 S0344 S0345	4	2014-10-30	1:02:25	At home	2014 Q4	2014	Close family, partners, very close friends	mobile apps, scary movies, friends, food, boys, holidays	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=167	2654505	2654506
169	S85D	something together and we were together we 'd still be talking as much as we 'd be talking if we	were sitting	and yeah it 's not like he it 's awkward when people are n't around it 's absolutely normal like	something_PN1 together_RL and_CC we_PPIS2 were_VBDR together_RL we_PPIS2 'd_VM still_RR be_VBI talking_VVG as_RG much_DA1 as_CSA we_PPIS2 'd_VM be_VBI talking_VVG if_CS we_PPIS2	were_VBDR sitting_VVG	and_CC yeah_UH it_PPH1 's_VBZ not_XX like_RR he_PPHS1 it_PPH1 's_VBZ awkward_JJ when_CS people_NN are_VBR n't_XX around_II it_PPH1 's_VBZ absolutely_RR normal_JJ like_RR	Dinner with ANON and ANON	Discussing, explaining, inquiring, complaining, advising, requesting, anecdote telling, apologizing, telling jokes	Revised	Texts not in Sample release	S0336 S0337 S0344 S0345	4	2014-10-30	1:02:25	At home	2014 Q4	2014	Close family, partners, very close friends	mobile apps, scary movies, friends, food, boys, holidays	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=168	2659223	2659224
170	S8BQ	--UNCLEARWORD oh water them quick I promised him I would oh my god --UNCLEARWORD he 'll know cos it 'll	be sitting	on the surface get it in quick he 'll know you have n't done it in the week here get	--UNCLEARWORD_FU oh_UH water_VV0 them_PPHO2 quick_JJ I_PPIS1 promised_VVD him_PPHO1 I_PPIS1 would_VM oh_UH my_APPGE god_NN1 --UNCLEARWORD_FU he_PPHS1 'll_VM know_VVI cos_CS it_PPH1 'll_VM	be_VBI sitting_VVG	on_II the_AT surface_NN1 get_VV0 it_PPH1 in_II quick_JJ he_PPHS1 'll_VM know_VVI you_PPY have_VH0 n't_XX done_VDN it_PPH1 in_II the_AT week_NNT1 here_RL get_VV0	Friends chatting about family and family life.	Discussing, explaining, anecdote telling	Revised	Texts not in Sample release	S0517 S0558 S0572	3	2016-03-17	1:54:01	Family home, Fradley)	2016 Q1	2016	Close family, partners, very close friends	Bathroom, teenage behavior, holidays, opportunities, work experience and teenage relationships, school, plans, explorers, babysitting, refereeing.	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=169	2720848	2720849
171	S8BQ	have one ? and I went alright then what do you want ? he said oh a cookie so I	was standing	there looking at the biscuits and --ANONnameM was in there --ANONnameF and --ANONnameM 's mum beautiful oh gardens yes yeah	have_VHI one_PN1 ?_YQUE and_CC I_PPIS1 went_VVD alright_RR then_RT what_DDQ do_VD0 you_PPY want_VVI ?_YQUE he_PPHS1 said_VVD oh_UH a_AT1 cookie_NN1 so_RR I_PPIS1	was_VBDZ standing_VVG	there_RL looking_VVG at_II the_AT biscuits_NN2 and_CC --ANONnameM_NP1 was_VBDZ in_II there_RL --ANONnameF_NP1 and_CC --ANONnameM_NP1 's_GE mum_NN1 beautiful_JJ oh_UH gardens_NN2 yes_UH yeah_UH	Friends chatting about family and family life.	Discussing, explaining, anecdote telling	Revised	Texts not in Sample release	S0517 S0558 S0572	3	2016-03-17	1:54:01	Family home, Fradley)	2016 Q1	2016	Close family, partners, very close friends	Bathroom, teenage behavior, holidays, opportunities, work experience and teenage relationships, school, plans, explorers, babysitting, refereeing.	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=170	2722075	2722076
172	S8BQ	well yeah next to him and we could have both earnt some money absolutely and I would n't have just	been stood	there for three hours yeah he 'll have to erm I said yeah you could actually --ANONnameM and then you	well_RR yeah_UH next_II21 to_II22 him_PPHO1 and_CC we_PPIS2 could_VM have_VHI both_DB2 earnt_VVN some_DD money_NN1 absolutely_RR and_CC I_PPIS1 would_VM n't_XX have_VHI just_RR	been_VBN stood_VVN	there_RL for_IF three_MC hours_NNT2 yeah_UH he_PPHS1 'll_VM have_VHI to_TO erm_UH I_PPIS1 said_VVD yeah_UH you_PPY could_VM actually_RR --ANONnameM_NP1 and_CC then_RT you_PPY	Friends chatting about family and family life.	Discussing, explaining, anecdote telling	Revised	Texts not in Sample release	S0517 S0558 S0572	3	2016-03-17	1:54:01	Family home, Fradley)	2016 Q1	2016	Close family, partners, very close friends	Bathroom, teenage behavior, holidays, opportunities, work experience and teenage relationships, school, plans, explorers, babysitting, refereeing.	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=171	2729518	2729519
173	S8BQ	have a nice cup of coffee and relax apart from with you like this morning cos you 're really I	'm sitting	there thinking oh I 've got I should do this and I should do that yeah but I think I	have_VHI a_AT1 nice_JJ cup_NN1 of_IO coffee_NN1 and_CC relax_VV0 apart_II21 from_II22 with_IW you_PPY like_VV0 this_DD1 morning_NNT1 cos_CS you_PPY 're_VBR really_RR I_PPIS1	'm_VBM sitting_VVG	there_RL thinking_VVG oh_UH I_PPIS1 've_VH0 got_VVN I_PPIS1 should_VM do_VDI this_DD1 and_CC I_PPIS1 should_VM do_VDI that_DD1 yeah_UH but_CCB I_PPIS1 think_VV0 I_PPIS1	Friends chatting about family and family life.	Discussing, explaining, anecdote telling	Revised	Texts not in Sample release	S0517 S0558 S0572	3	2016-03-17	1:54:01	Family home, Fradley)	2016 Q1	2016	Close family, partners, very close friends	Bathroom, teenage behavior, holidays, opportunities, work experience and teenage relationships, school, plans, explorers, babysitting, refereeing.	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=172	2731455	2731456
174	S8BQ	be too much because at the moment he 's running it on the Monday and then the following Monday he	's sitting	and planning and yes yeah not so much planning at the moment but still cos he 's had to go	be_VBI too_RG much_DA1 because_CS at_II the_AT moment_NN1 he_PPHS1 's_VBZ running_VVG it_PPH1 on_II the_AT Monday_NPD1 and_CC then_RT the_AT following_JJ Monday_NPD1 he_PPHS1	's_VBZ sitting_VVG	and_CC planning_NN1 and_CC yes_UH yeah_UH not_XX so_RG much_DA1 planning_NN1 at_II the_AT moment_NN1 but_CCB still_RR cos_CS he_PPHS1 's_VHZ had_VHN to_TO go_VVI	Friends chatting about family and family life.	Discussing, explaining, anecdote telling	Revised	Texts not in Sample release	S0517 S0558 S0572	3	2016-03-17	1:54:01	Family home, Fradley)	2016 Q1	2016	Close family, partners, very close friends	Bathroom, teenage behavior, holidays, opportunities, work experience and teenage relationships, school, plans, explorers, babysitting, refereeing.	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=173	2733293	2733294
175	S8CW	contribution to make I think the misconception about human geography is about this I think the misconception is about somebody	's sitting	there going what is a misconception ? but they 'll learn because you 'll be having a three four five	contribution_NN1 to_TO make_VVI I_PPIS1 think_VV0 the_AT misconception_NN1 about_II human_JJ geography_NN1 is_VBZ about_II this_DD1 I_PPIS1 think_VV0 the_AT misconception_NN1 is_VBZ about_II somebody_PN1	's_VBZ sitting_VVG	there_RL going_VVG what_DDQ is_VBZ a_AT1 misconception_NN1 ?_YQUE but_CCB they_PPHS2 'll_VM learn_VVI because_CS you_PPY 'll_VM be_VBI having_VHG a_AT1 three_MC four_MC five_MC	A bunch of friends talking about getting jobs and studying at higher education institutions. 	Discussing, explaining, inquiring, complaining, advising, requesting, inviting, anecdote telling	Revised	Texts not in Sample release	S0262 S0305 S0306	3	2014-10-29	0:43:51	ANON’s and ANON’s home in Milton Keynes, Buckinghamshire	2014 Q4	2014	Close family, partners, very close friends	Recruitment procedures like interviews, discussing how to get on higher degrees, supervising PhD programs, first year undergraduate studies, how academics assess students’ work at university, Richard Dawkins.	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=174	2764795	2764796
